obo_id,label,M
Orphanet:163717,"Benign familial mesial temporal lobe epilepsy",0
Orphanet:163721,"Rolandic epilepsy - speech dyspraxia",2
Orphanet:163727,"Rolandic epilepsy - paroxysmal exercise-induced dystonia - writer's cramp",1
Orphanet:163746,"Neurologic Waardenburg-Shah syndrome",1
Orphanet:163937,"X-linked intellectual disability, Najm type",1
Orphanet:163956,"X-linked intellectual disability, Nascimento type",1
Orphanet:163961,"X-linked intellectual disability, Kroes type",0
Orphanet:163966,"X-linked dominant chondrodysplasia, Chassaing-Lacombe type",1
Orphanet:163976,"X-linked intellectual disability, Van Esch type",1
Orphanet:163979,"X-linked intellectual disability - craniofacioskeletal syndrome",0
Orphanet:163982,"X-linked intellectual disability - spastic quadriparesis",0
Orphanet:163985,"Hyperekplexia - epilepsy",1
Orphanet:1646,"Partial chromosome Y deletion",5
Orphanet:1647,"Oculocerebrocutaneous syndrome",0
Orphanet:164736,"Familial advanced sleep-phase syndrome",3
Orphanet:1652,"Dent disease",2
Orphanet:1654,"Natal teeth - intestinal pseudoobstruction - patent ductus",0
Orphanet:1655,"Müllerian derivatives - lymphangiectasia - polydactyly",0
Orphanet:165655,"Genetic intestinal disease",1
Orphanet:1657,"Dermatoosteolysis, Kirghizian type",0
Orphanet:1658,"Absence of fingerprints - congenital milia",1
Orphanet:165805,"Familial mesial temporal lobe epilepsy with febrile seizures",1
Orphanet:165991,"Exercise-induced hyperinsulinism",1
Orphanet:165994,"Selective pituitary resistance to thyroid hormone",1
Orphanet:166,"Charcot-Marie-Tooth disease",2
Orphanet:1660,"Dermo-odonto dysplasia",0
Orphanet:166002,"Multiple epiphyseal dysplasia due to collagen 9 anomaly",3
Orphanet:166011,"Multiple epiphyseal dysplasia, Beighton type",1
Orphanet:166016,"Multiple epiphyseal dysplasia, Lowry type",0
Orphanet:166024,"Multiple epiphyseal dysplasia, Al-Gazali type",1
Orphanet:166029,"Multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",0
Orphanet:166032,"Multiple epiphyseal dysplasia, with miniepiphyses",0
Orphanet:166035,"Metaphyseal chondrodysplasia - retinitis pigmentosa",1
Orphanet:166038,"Metaphyseal chondrodysplasia, Kaitila type",0
Orphanet:166063,"Pontocerebellar hypoplasia type 4",1
Orphanet:166068,"Pontocerebellar hypoplasia type 5",1
Orphanet:166073,"Pontocerebellar hypoplasia type 6",1
Orphanet:166078,"Von Willebrand disease type 1",1
Orphanet:166081,"Von Willebrand disease type 2",1
Orphanet:166084,"Von Willebrand disease type 2A",1
Orphanet:166087,"Von Willebrand disease type 2B",1
Orphanet:166090,"Von Willebrand disease type 2M",1
Orphanet:166093,"Von Willebrand disease type 2N",1
Orphanet:166096,"Von Willebrand disease type 3",2
Orphanet:1661,"X-linked corneal dermoid",0
Orphanet:166100,"Stickler syndrome type 3",1
Orphanet:166108,"Intellectual disability, Birk-Barel type",1
Orphanet:166119,"Isolated osteopoikilosis",1
Orphanet:1662,"Lethal restrictive dermopathy",2
Orphanet:166260,"Dentinogenesis imperfecta type 2",1
Orphanet:166265,"Dentinogenesis imperfecta type 3",1
Orphanet:166272,"Goldblatt syndrome",1
Orphanet:166277,"Suarez-Stickler syndrome",0
Orphanet:166282,"Familial sick sinus syndrome",3
Orphanet:1667,"Wolcott-Rallison syndrome",1
Orphanet:167,"Chédiak-Higashi syndrome",1
Orphanet:1670,"Chronic diarrhea with villous atrophy",0
Orphanet:1671,Diastematomyelia,0
Orphanet:1675,"Dihydropyrimidine dehydrogenase deficiency",1
Orphanet:168,"Loose anagen syndrome",1
Orphanet:168443,"Spondyloepimetaphyseal dysplasia - hypotrichosis",0
Orphanet:168448,"Spondyloepimetaphyseal dysplasia, Bieganski type",1
Orphanet:168451,"Spondyloepimetaphyseal dysplasia - abnormal dentition",0
Orphanet:168454,"Spondyloepimetaphyseal dysplasia, Geneviève type",1
Orphanet:168486,"Congenital neuronal ceroid lipofuscinosis",1
Orphanet:168491,"Late infantile neuronal ceroid lipofuscinosis",7
Orphanet:168544,"Spondylometaphyseal dysplasia, Golden type",0
Orphanet:168549,"Axial spondylometaphyseal dysplasia",1
Orphanet:168552,"Spondylometaphyseal dysplasia - bowed forearms - facial dysmorphism",0
Orphanet:168555,"Spondylometaphyseal dysplasia, A4 type",0
Orphanet:168558,"46,XY disorder of sex development - adrenal insufficiency due to CYP11A1 deficiency",1
Orphanet:168563,"46,XY gonadal dysgenesis - motor and sensory neuropathy",1
Orphanet:168566,"Fatal mitochondrial disease due to combined oxidative phosphorylation deficiency 3",1
Orphanet:168569,"H syndrome",1
Orphanet:168572,"Native American myopathy",1
Orphanet:168577,"Hereditary cryohydrocytosis with reduced stomatin",1
Orphanet:168583,"Hereditary North American Indian childhood cirrhosis",0
Orphanet:168588,"Hyperandrogenism due to cortisone reductase deficiency",2
Orphanet:168593,"Sudden infant death - dysgenesis of the testes",1
Orphanet:168598,"Brain demyelination due to methionine adenosyltransferase deficiency",1
Orphanet:168601,"Congenital enteropathy due to enteropeptidase deficiency",1
Orphanet:168606,"Seborrhea-like dermatitis with psoriasiform elements",1
Orphanet:168609,"Mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure",2
Orphanet:168612,"Congenital deficiency in alpha-fetoprotein",1
Orphanet:168615,"Hereditary persistence of alpha-fetoprotein",1
Orphanet:168624,"Familial scaphocephaly syndrome, McGillivray type",1
Orphanet:168629,"Autosomal thrombocytopenia with normal platelets",4
Orphanet:168632,"Generalized basaloid follicular hamartoma syndrome",0
Orphanet:168796,"Heart-hand syndrome, Slovenian type",1
Orphanet:168984,"CLAPO syndrome",1
Orphanet:169,"Ringed hair disease",0
Orphanet:169079,"Cernunnos-XLF deficiency",1
Orphanet:169082,"Combined immunodeficiency due to CD3gamma deficiency",1
Orphanet:169085,"Susceptibility to respiratory infections associated with CD8alpha chain mutation",1
Orphanet:169090,"Combined immunodeficiency due to CRAC channel dysfunction",2
Orphanet:169095,"Alymphoid cystic thymic dysgenesis",1
Orphanet:169100,"Immunodeficiency due to CD25 deficiency",1
Orphanet:169142,"Recurrent infection due to specific granule deficiency",2
Orphanet:169147,"Immunodeficiency due to an early component of complement deficiency",8
Orphanet:169150,"Immunodeficiency due to a late component of complements deficiency",6
Orphanet:169154,"T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency",2
Orphanet:169157,"T-B+ severe combined immunodeficiency due to CD45 deficiency",2
Orphanet:169160,"T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta",5
Orphanet:169186,"Autosomal recessive centronuclear myopathy",3
Orphanet:169189,"Autosomal dominant centronuclear myopathy",2
Orphanet:169355,"Immunodeficiency syndrome with autoimmunity",1
Orphanet:169446,"Autosomal recessive hyper-IgE syndrome",3
Orphanet:169464,"Primary CD59 deficiency",1
Orphanet:169467,"Recurrent Neisseria infections due to factor D deficiency",1
Orphanet:17,"Fatal infantile lactic acidosis with methylmalonic aciduria",1
Orphanet:170,"Woolly hair",5
Orphanet:1713,"17p11.2 microduplication syndrome",0
Orphanet:171445,"Muscle filaminopathy",1
Orphanet:171607,"X-linked spastic paraplegia type 34",0
Orphanet:171612,"Autosomal dominant spastic paraplegia type 37",0
Orphanet:171617,"Autosomal dominant spastic paraplegia type 38",0
Orphanet:171622,"Autosomal recessive spastic paraplegia type 32",0
Orphanet:171629,"Autosomal recessive spastic paraplegia type 35",1
Orphanet:171680,"Lissencephaly due to TUBA1A mutation",1
Orphanet:171690,"Metabolic myopathy due to lactate transporter defect",1
Orphanet:171695,"Parkinsonian-pyramidal syndrome",1
Orphanet:171706,"Short stature-delayed bone age due to thyroid hormone metabolism deficiency",1
Orphanet:171709,"Male infertility due to globozoospermia",2
Orphanet:171714,"Amish infantile epilepsy syndrome",1
Orphanet:171719,"Cutis laxa-Marfanoid syndrome",0
Orphanet:171723,"White sponge nevus",2
Orphanet:171836,"Amelogenesis imperfecta and gingival hyperplasia syndrome",0
Orphanet:171844,"Blindness-scoliosis-arachnodactyly syndrome",0
Orphanet:171848,"Polyneuropathy - hearing loss - ataxia - retinitis pigmentosa - cataract",1
Orphanet:171851,"MEDNIK syndrome",1
Orphanet:171863,"Autosomal dominant spastic paraplegia type 42",1
Orphanet:171866,"Spondyloepimetaphyseal dysplasia, aggrecan type",1
Orphanet:171871,"Renal pseudohypoaldosteronism type 1",1
Orphanet:171876,"Generalized pseudohypoaldosteronism type 1",2
Orphanet:171881,"Cap myopathy",2
Orphanet:171886,"Cylindrical spirals myopathy",0
Orphanet:172,"Progressive familial intrahepatic cholestasis",5
Orphanet:1727,"22q11.2 microduplication syndrome",0
Orphanet:174,"Metaphyseal chondrodysplasia, Schmid type",1
Orphanet:175,"Cartilage-hair hypoplasia",0
Orphanet:1756,"Caudal duplication",1
Orphanet:1762,"Trisomy Xq28",0
Orphanet:1764,"Familial dysautonomia",1
Orphanet:1765,"Dyschondrosteosis - nephritis",0
Orphanet:1766,"Dysequilibrium syndrome",4
Orphanet:1768,"Familial caudal dysgenesis",1
Orphanet:177,"Rhizomelic chondrodysplasia punctata",4
Orphanet:1770,"Gonadal dysgenesis, XY type - associated anomalies",0
Orphanet:1775,"Dyskeratosis congenita",10
Orphanet:1777,"Temtamy syndrome",1
Orphanet:178,Chordoma,1
Orphanet:178145,"Moderate multiminicore disease with hand involvement",1
Orphanet:178148,"Antenatal multiminicore disease with arthrogryposis multiplex congenita",0
Orphanet:1782,Dysosteosclerosis,0
Orphanet:178303,"8q22.1 microdeletion syndrome",0
Orphanet:178307,"Reticulate acropigmentation of Kitamura",1
Orphanet:178330,"Heinz body anemia",2
Orphanet:178333,"Åland Islands eye disease",1
Orphanet:178338,"UV-sensitive syndrome",3
Orphanet:178345,"Aromatase excess syndrome",2
Orphanet:178355,"Smith-McCort dysplasia",2
Orphanet:178364,"Syndromic microphthalmia type 5",1
Orphanet:178382,"Congenital vertical talus",1
Orphanet:178389,"Osteopetrosis - hypogammaglobulinemia",1
Orphanet:1784,"Acro-fronto-facio-nasal dysostosis",0
Orphanet:178400,"Distal myopathy with anterior tibial onset",1
Orphanet:178461,"X-linked myopathy with postural muscle atrophy",1
Orphanet:178464,"Hereditary proximal myopathy with early respiratory failure",0
Orphanet:178469,"Autosomal dominant non-syndromic intellectual disability",30
Orphanet:178506,"Brain calcification, Rajab type",1
Orphanet:178509,"Perry syndrome",1
Orphanet:1786,"Acrofacial dysostosis, Catania type",0
Orphanet:1787,"Acrofacial dysostosis, Palagonia type",0
Orphanet:1788,"Acrofacial dysostosis, Rodríguez type",0
Orphanet:179,"Birdshot chorioretinopathy",0
Orphanet:1790,"Hypomandibular faciocranial dysostosis",0
Orphanet:1791,"Frontofacionasal dysplasia",0
Orphanet:179494,"Obesity due to leptin receptor gene deficiency",1
Orphanet:1795,"Peripheral dysostosis",0
Orphanet:1797,"Autosomal dominant spondylocostal dysostosis",1
Orphanet:1798,"Dysostosis, Stanescu type",0
Orphanet:18,"Distal renal tubular acidosis",3
Orphanet:180,Choroideremia,1
Orphanet:1801,"Kyphomelic dysplasia",0
Orphanet:1802,"Ghosal hematodiaphyseal dysplasia",1
Orphanet:1803,"Thoracomelic dysplasia",0
Orphanet:1804,"Dyssegmental dysplasia - glaucoma",0
Orphanet:1806,"Ectodermal dysplasia - blindness",0
Orphanet:1807,"Focal facial dermal dysplasia type III",1
Orphanet:1808,"Hidrotic ectodermal dysplasia, Christianson-Fourie type",0
Orphanet:181,"X-linked hypohidrotic ectodermal dysplasia",1
Orphanet:1810,"Autosomal dominant hypohidrotic ectodermal dysplasia",3
Orphanet:1811,"Odontomicronychial dysplasia",0
Orphanet:1812,"Ectodermal dysplasia - intellectual disability - central nervous system malformation",0
Orphanet:1816,"Ectodermal dysplasia, Berlin type",0
Orphanet:1818,"Ectodermal dysplasia, trichoodontoonychial type",0
Orphanet:182050,"MYH9-related disease",1
Orphanet:1822,"Dysplasia epiphysealis hemimelica",0
Orphanet:1824,"Lowry-Wood syndrome",0
Orphanet:1826,"Frontometaphyseal dysplasia",2
Orphanet:1827,"Acromelic frontonasal dysplasia",1
Orphanet:1830,"Schimke immuno-osseous dysplasia",1
Orphanet:1832,"Lethal osteosclerotic bone dysplasia",1
Orphanet:183435,"Inherited ichthyosis",1
Orphanet:183506,"Genetic central nervous system malformation",5
Orphanet:183518,"Rare hereditary ataxia",3
Orphanet:183539,"Genetic renal or urinary tract malformation",2
Orphanet:183570,"Genetic malformation syndrome with short stature",1
Orphanet:1836,"Mesomelic dysplasia, Kantaputra type",0
Orphanet:183660,"Severe combined immunodeficiency",3
Orphanet:183663,"Hyper-IgM syndrome with susceptibility to opportunistic infections",2
Orphanet:183666,"Hyper-IgM syndrome without susceptibility to opportunistic infections",2
Orphanet:183669,Agammaglobulinemia,6
Orphanet:183675,"Recurrent infections associated with rare immunoglobulin isotypes deficiency",1
Orphanet:183678,"Hermansky-Pudlak syndrome with neutropenia",1
Orphanet:1837,"Ulna metaphyseal dysplasia syndrome",0
Orphanet:183707,"Neutrophil immunodeficiency syndrome",1
Orphanet:183713,"Pyogenic bacterial infections due to MyD88 deficiency",1
Orphanet:1839,"Hereditary mucoepithelial dysplasia",0
Orphanet:184,Cherubism,1
Orphanet:1842,"Bone dysplasia, lethal Holmgren type",0
Orphanet:1849,"Infundibulopelvic stenosis - multicystic kidney",0
Orphanet:1851,"Multicystic dysplastic kidney",1
Orphanet:1852,"X-linked retinal dysplasia",0
Orphanet:1855,Spondyloenchondrodysplasia,1
Orphanet:1856,"Spondyloperipheral dysplasia - short ulna",1
Orphanet:1858,"Skeletal dysplasia - epilepsy - short stature",0
Orphanet:1860,"Thanatophoric dysplasia type 1",1
Orphanet:1864,"Congenital valvular dysplasia",1
Orphanet:1865,"Dyssegmental dysplasia, Silverman-Handmaker type",1
Orphanet:1867,"Bullous dystrophy, macular type",0
Orphanet:1871,"Progressive cone dystrophy",4
Orphanet:1872,"Cone rod dystrophy",23
Orphanet:1873,"Jalili syndrome",1
Orphanet:1875,"Congenital muscular dystrophy - infantile cataract - hypogonadism",0
Orphanet:1876,"Oculogastrointestinal muscular dystrophy",0
Orphanet:1878,"Autosomal recessive limb-girdle muscular dystrophy type 2H",1
Orphanet:1882,"Hypohidrotic ectodermal dysplasia - hypothyroidism - ciliary dyskinesia",0
Orphanet:1883,"Ectodermal dysplasia - sensorineural deafness",0
Orphanet:1885,"Isolated ectopia lentis",2
Orphanet:189,"Hidrotic ectodermal dysplasia",1
Orphanet:1891,"Intellectual disability - spasticity - ectrodactyly",0
Orphanet:1892,"Ectrodactyly - polydactyly",0
Orphanet:189439,"Primary pigmented nodular adrenocortical disease",4
Orphanet:189466,"Familial isolated hypoparathyroidism due to impaired PTH secretion",1
Orphanet:1896,"EEC syndrome",1
Orphanet:1897,"EEM syndrome",1
Orphanet:1899,"Ehlers-Danlos syndrome, arthrochalasic type",2
Orphanet:19,"2-hydroxyglutaric aciduria",1
Orphanet:190,"Coats disease",0
Orphanet:1900,"Ehlers-Danlos syndrome, kyphoscoliotic type",1
Orphanet:1901,"Ehlers-Danlos syndrome, dermatosparaxis type",1
Orphanet:191,"Cockayne syndrome",5
Orphanet:192,"Coffin-Lowry syndrome",1
Orphanet:1927,"Emery-Nelson syndrome",0
Orphanet:1928,"Congenital lobar emphysema",0
Orphanet:193,"Cohen syndrome",1
Orphanet:1930,"Herpetic encephalitis",6
Orphanet:1933,"Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria",1
Orphanet:1934,"Early infantile epileptic encephalopathy",68
Orphanet:1935,"Early myoclonic encephalopathy",1
Orphanet:194,"Ocular coloboma",2
Orphanet:1941,"Juvenile absence epilepsy",1
Orphanet:1942,"Myoclonic-astastic epilepsy",1
Orphanet:1945,"Rolandic epilepsy",1
Orphanet:1946,"Amelo-cerebro-hypohidrotic syndrome",1
Orphanet:1947,"Progressive epilepsy - intellectual disability, Finnish type",1
Orphanet:1948,"Epilepsy - microcephaly - skeletal dysplasia",0
Orphanet:1949,"Benign familial neonatal seizures",2
Orphanet:195,"Cat-eye syndrome",0
Orphanet:1951,"Epilepsy telangiectasia",0
Orphanet:1952,"Pacman dysplasia",0
Orphanet:1954,"Congenital lethal erythroderma",0
Orphanet:1955,"Spinocerebellar ataxia type 34",1
Orphanet:1962,"Exostoses - anetodermia - brachydactyly type E",0
Orphanet:1970,"Facial dysmorphism - macrocephaly - myopia - Dandy-Walker malformation",0
Orphanet:1972,"Lethal faciocardiomelic dysplasia",0
Orphanet:1973,"Faciocardiorenal syndrome",0
Orphanet:1974,"Autosomal recessive facio-digito-genital syndrome",0
Orphanet:1979,"Lipodystrophy due to peptidic growth factors deficiency",0
Orphanet:198,"Occipital horn syndrome",1
Orphanet:1980,"Bilateral striopallidodentate calcinosis",5
Orphanet:1986,"Gollop-Wolfgang complex",0
Orphanet:1988,"Femoral-facial syndrome",0
Orphanet:199,"Cornelia de Lange syndrome",5
Orphanet:199241,"Pulmonary capillary hemangiomatosis",1
Orphanet:199247,"Corticosteroid-binding globulin deficiency",1
Orphanet:199276,"Familial multiple lipomatosis",0
Orphanet:199279,"Familial angiolipomatosis",0
Orphanet:199285,"Hereditary hypercarotenemia and vitamin A deficiency",1
Orphanet:199296,"Congenital isolated ACTH deficiency",1
Orphanet:1993,"Pai syndrome",0
Orphanet:199315,"Familial clubfoot with or without associated lower limb anomalies",1
Orphanet:199318,"15q13.3 microdeletion syndrome",0
Orphanet:199332,"Endocrine-cerebro-osteodysplasia syndrome",1
Orphanet:199337,"Pancreatic insufficiency - anemia - hyperostosis",1
Orphanet:199340,"Muscular dystrophy, Selcen type",1
Orphanet:199343,"EAST syndrome",1
Orphanet:199348,"Thiamine-responsive encephalopathy",1
Orphanet:199351,"Adult-onset dystonia-parkinsonism",1
Orphanet:199354,CARASIL,1
Orphanet:1997,"Blepharo-cheilo-odontic syndrome",2
Orphanet:20,"3-hydroxy-3-methylglutaric aciduria",1
Orphanet:2001,"Cleft lip/palate - intestinal malrotation - cardiopathy",0
Orphanet:200418,"Immunodeficiency with factor I anomaly",1
Orphanet:200421,"Immunodeficiency with factor H anomaly",1
Orphanet:2007,"Alar cartilages hypoplasia - coloboma - telecanthus",0
Orphanet:2008,"Acro-cardio-facial syndrome",0
Orphanet:201,"Cowden syndrome",5
Orphanet:2010,"Cleft palate - stapes fixation - oligodontia",0
Orphanet:2013,"Cleft palate - large ears - small head",0
Orphanet:2016,"Cleft palate-lateral synechia syndrome",0
Orphanet:2019,"Femur-fibula-ulna complex",0
Orphanet:2020,"Congenital fiber-type disproportion myopathy",5
Orphanet:2021,Fibrochondrogenesis,2
Orphanet:2022,"Endomyocardial fibroelastosis",0
Orphanet:2024,"Hereditary gingival fibromatosis",2
Orphanet:2025,"Gingival fibromatosis - facial dysmorphism",0
Orphanet:2026,"Gingival fibromatosis-hypertrichosis syndrome",0
Orphanet:2027,"Gingival fibromatosis - progressive deafness",0
Orphanet:2028,"Juvenile hyaline fibromatosis",1
